"facility_name","home_care","facility_type_id","postal_code","prefecture_name","city_name","address","latitude","longitude","telphone","fax","representative","homepage","available_time_mon","available_time_tue","available_time_wed","available_time_thu","available_time_fri","available_time_sat","available_time_sun","person","correspondence_dept","correspondence_time","open_24hours","foreign_language","related_facilities","options","note","publish","user_id","created_at","updated_at"
"デイサービスセンター あいさぽーと",0,"10",9010305,"沖縄県","糸満市","字西崎三丁目21",26.1488309,127.6656637,"098-987-1270","098-987-1271",,,,,,,,,,,,,0,0,,,,"1",1,"2018-01-04","2018-02-13"
"デイサービスセンター西崎",0,"10",9010306,"沖縄県","糸満市","西崎町三丁目379番地",26.145524,127.6701359,"098-994-7831","098-994-7833","名嘉　勝男","http://iwakikai.net/","8:30-17:30","8:30-17:30","8:30-17:30","8:30-17:30","8:30-17:30","8:30-17:30","祝日:8:30-17:30","支援相談員：新垣　修・大城　正",,"指定なし",0,0,"併設：居宅介護支援事業所西崎・ヘルパーステーション西崎・地域相談センター西崎
関連機関：医療法人以和貴会　西崎病院・サクラビア・社会福祉法人以和貴会　ソフィア・朝日の家。
","私達、デイサービスセンター西崎は、日々の健康チックや日常生活への支援をはじめ,レクリエーションや施設内外の行事等を通して利用者様の生きがい作り、生活の質(QOL）の向上と心身の活性化に努めています。","定休日：日曜日/12/31~１/2
介護予防サービスの実施あり。短時間のサービス提供無し。","1",1,"2018-01-04","2018-04-06"
"デイサービスステーション　てぃんがーら",0,"10",9010315,"沖縄県","糸満市","字照屋1203番地の1",26.1346531,127.6865602,"098-995-3329","098-851-3785",,,,,,,,,,,,,0,0,,,,"1",1,"2018-01-04","2018-02-13"
"デイサービス　南部整形外科",0,"10",9010303,"沖縄県","糸満市","字兼城618番地",26.1355776,127.6707222,"098-995-3719","098-995-3719","大城　健",,"9：00～18：00","9：00～18：00","9：00～18：00","9：00～18：00","9：00～18：00","休み","日祝9:00～18：00","担当者：新垣香織",,"指定なし",0,0,,"医療ニーズの高い方にもオススメ。脳卒中後の方などの四肢リハビリ、嚥下など専門医がいます。","定休日：土曜日、1月1日（元旦）　
柔道整復師の配置あり","1",1,"2018-01-04","2018-05-30"
"デイサービスセンターさつきの城",0,"10",9010334,"沖縄県","糸満市","大度255番地の62",26.0945373,127.7071114,"098-997-5678","098-997-5257",,,,,,,,,,,,,0,0,,,,"1",1,"2018-01-04","2018-02-13"
"デイサービスいちまん",0,"10",9010361,"沖縄県","糸満市","字糸満1413番地2",26.1274589,127.6719751,"098-840-8643","098-840-8644","上原　亮","http://www.ichimankai8643.com","8:30-17:30","8:00-17:30 ","8:30-17:30","8:30-17:30","8:30-17:30","8:30-17:30","祝日:8:30-17:30","管理者：平良　岳弘",,"14：00-16：30",0,0,"デイサービスいさら・デイサービスめぇざと
居宅介護支援事業所　いちまん
住宅型有料老人ホーム　めぇざと","リハビリ特化型デイサービスです。
個別機能訓練・生活リハビリ・リハビリ機器等も充実しています。","定休日：日曜日/12/31~1/3
介護予防サービスの実施あり。短時間のサービス提供無し。
柔道整復師在籍。","1",1,"2018-01-04","2018-04-05"
"デイサービスセンターありがとう",0,"10",9010361,"沖縄県","糸満市","字糸満603-1　浜元ビル103",26.129377,127.6682407,"098-996-1901","098-996-1901","代表取締役：比嘉　弘典",,"8:30-17:30","8:30-17:30","8:30-17:30","8:30-17:30","8:30-17:30","8:30-17:30","祝日:8:30-17:30","管理者・生活相談員：島根修平・兼島健",,"指定なし",0,0,"有料ホーム　ありがとう
児童デイサービスセンター　ありがとう

","利用者・家族への介護以外でも相談できます。","定休日：日曜日/12/30~1/3/台風等の天災により公共の交通機関がストップした場合,サービスの提供は行いません。
介護予防サービスの実施/短時間のサービス提供(9：00~16：30）あり。
male：aozora-arigatou@abelia.ocn.jp
","1",1,"2018-01-04","2018-04-05"
"デイサービスいさら",0,"10",9010344,"沖縄県","糸満市","字伊原574番地３",26.0959481,127.6898192,"098-997-5505","098-997-5506","上原　亮","http://www.ichimankai8643.com/","9:00－16:30","9:00-16:30","9:00-16:30","9:00-16:30","9:00-16:30","なし","祝日:9:30-16:30","伊集　守起",,"指定なし",0,0,"居宅介護支援事業所　いちまん
デイサービス　いちまん
デイサービス　めぇざと","利用者様と共にアットホームな感じで日々過ごしてもらってます。","定休日：土曜・日曜日/12/31~1/3
介護予防サービスの実施/短時間のサービス提供(9：00-14：15）あり。
柔道整復師在籍。","1",1,"2018-01-04","2018-04-05"
"デイサービス糸満てぃんさぐの家",0,"10",9010315,"沖縄県","糸満市","字照屋1258番地1",26.1330283,127.6868657,"098-994-2222","098-994-2225","代表取締役：運天　節子","http://thinsagu.web.fc2.com/","8:30-17:30","8:30-17:30","8:30-17:30","8:30-17:30","8:30-17:30","8:30-17:30","祝日:8:30-17:30","運天節子・金城望美",,"月~土　8：30－17：30",0,0,"住宅型有料老人ホーム","畑に囲まれた静かな環境に立地している。2~3分の所に消防署もあり救急対応が迅速で大通りに面して交通も便利である。
手作りの食事です。ドライブや手作りのおやつ作りを行っています。1人1人の利用者様が主人公をモットーに行っています。","定休日：日曜日/12/31~1/1
介護予防サービスの実施無し。短時間でのサービス提供(9：00-16：15)あり。","1",1,"2018-01-04","2018-04-05"
"デイサービスセンターみなみ",0,"10",9010361,"沖縄県","糸満市","字糸満1796番地2",26.1265536,127.6789609,"098-995-1700","098-995-1708","理事長：川平　恵次郎","http://www.oki-fukushi.or.jp","8:30-17:30","8:30-17:30","8:30-17:30","8:30-17:30","8:30-17:30","8:30-17:30","祝日:8:30-17:30","生活相談員：松永・照屋",,"指定なし",0,0,"居宅介護支援事業所　みなみ
ヘルパーステーションみなみ
配食サービス　みなみ
有料老人ホーム　みなみ(5床）
有料老人ホーム　てるや(9床）","毎週木曜日10時から外部講師による三線サークル・土曜日14時から外部講師による大正琴サークルを実施。
敷地内庭園にて季節の花や野菜を栽培。
見学や無料体験利用はいつでもお気軽にご相談下さい。※今なら新規ご利用で｢みなみ15周年記念タオル」をプレゼント中！無くなり次第終了！
※サービス提供時間は8：30~16時30分(時間帯は,ご希望に添えるよう調整します)","定休日：日曜日/12/31~1/3
介護予防サービスの実施/短時間でのサービス提供(9：00-14：00/相談内容に応じ早い時間帯の送迎可）あり。","1",1,"2018-01-04","2018-04-05"
"デイサービス めぇざと",0,"10",9010362,"沖縄県","糸満市","字真栄里2045番地2",26.119654,127.6699199,"098-996-1295","098-996-1296","代表取締役：上原　亮","http://ichimankai8643.com","8:30-17:30","8:30-17:30","8:30-17:30","8:30-17:30","8:30-17:30","8:30-17:30","祝日:8:30-17:30","管理者：大城　正太",,"月~土　9：00-16：30",0,0,"住宅型有料老人ホーム　めぇざと
居宅介護支援事業所　いちまん
","リハビリ特化型として、個別での対応、リハビリ器具、レクリエーションも充実しています。男性利用者も多く活気があります。自分が利用者・家族の立場だったら｢こうしたい・こうされたい｣と常に考え、イキキとした生活と笑顔でいられる日々を一生懸命サポートします。","定休日：日曜日/12/31~1/3
介護予防サービスの実施/短時間でのサービス提供(9：00-14：15)あり。
柔道整復師在籍","1",1,"2018-01-04","2018-04-05"
"かねぐすくデイサービスセンター",0,"10",9010303,"沖縄県","糸満市","兼城871番地１",26.1407108,127.681277,"0989-994-5377","098-994-5366",,,,,,,,,,,,,0,0,,,,"1",1,"2018-01-04","2018-02-13"
"デイサービスとみしろ",0,"10",9010235,"沖縄県","豊見城市","字名嘉地112番地の1",26.1773794,127.6654685,"098-850-2050","098-850-1041","代表取締役：眞境名　豊次",,"8:00-17:00","8:00-17:00","8:00-17:00","8:00-17:00","8:00-17:00","8:00-17:00","祝日8:0017:00","管理者：島袋　翼",,,0,0,,,"定休日：日曜日/12/31~1/3・5/5・旧暦7/15・体育の日
介護予防サービスの実施/短時間のサービス提供(9：00~16：00の間）あり。
柔道整復師在籍。","1",1,"2018-01-04","2018-04-06"
"桜山荘通所介護事業所",0,"10",9010213,"沖縄県","豊見城市","高嶺111番地",26.1699788,127.6894988,"098-891-6464","098-891-6565",,,,,,,,,,,,,0,0,,,,"1",1,"2018-01-04","2018-02-13"
"デイサービスセンター　とよみの杜",0,"10",9010215,"沖縄県","豊見城市","字渡嘉敷150番地",26.1727115,127.6834877,"098-851-0151","098-851-0108","石井　和博",,"8:30-17:30","8:30-17:30","8:30-17:30","8:30-17:30","8:30-17:30","8:30-17:30","祝日8:30-17:30 ","管理者：金城　惠利子",,"17：00-18：00",0,0,"大浜第二病院。
老人保健施設。
特別養護老人ホーム。","１万５千坪の敷地。公園の中に施設があるイメージです。
野外活動も花や木に囲まれ森林浴をしながらリハビリができる施設です。
※病院併設のため、リハビリ(他科）助言も受けられます。","定休日：日曜日/12/31~1/3　旧盆　自然災害時。
介護予防サービスの実施/短時間のサービス提供(9：50-14：30)あり。
マッサージ師3名在籍。","1",1,"2018-01-04","2018-04-06"
"良長園指定通所介護事業所",0,"10",9010204,"沖縄県","豊見城市","金良88番地",26.179467,127.7035187,"098-856-4132","098-856-4424",,,,,,,,,,,,,0,0,,,,"1",1,"2018-01-04","2018-02-13"
"通所介護事業所　ゆいホーム空",0,"10",9010212,"沖縄県","豊見城市","平良116-1番地　ハイム大城101号",26.1680839,127.6929872,"098-840-2090","098-840-2140",,,,,,,,,,,,,0,0,,,,"1",1,"2018-01-04","2018-02-13"
"ハートフルケア　デイサービス",0,"10",9010203,"沖縄県","豊見城市","長堂146番地",26.1815835,127.7069764,"098-856-8051","098-856-8053",,,,,,,,,,,,,0,0,,,,"1",1,"2018-01-04","2018-02-13"
"ﾃﾞｲｻｰﾋﾞｽｾﾝﾀｰ　養生の里",0,"10",9010231,"沖縄県","豊見城市","我那覇291番地25　2階",26.1838458,127.6727733,"098-856-5820","098-850-3125",,,,,,,,,,,,,0,0,,,,"1",1,"2018-01-04","2018-02-13"
"デイサービス　ふたば",0,"10",9010241,"沖縄県","豊見城市","豊見城600番地１",26.1824492,127.6818286,"098-850-8355","098-996-1217","取締役：恩田　眞弓","http://momoe-onda.com/index.html","8:30-17:30","8:30-17:30","8:30-17:30","8:30-17:30","8:30-17:30","8:30-17:30","8:30-17:30","嶺井　ミカ",,"月~日9：00-16：30",0,0,"デイサービス　ゆず
有料老人ホーム　どんぐり
グループホーム　つぼみ
つくしんぼ保育園
ヘルパーステーション　みのり","利用者様も職員もみんなが家族。毎日楽しいレクや思い出がいっぱい作れます。
施設も新しく、豊見城のすばらしい景色をみながら、毎日、温かくておいしい食事も楽しめます。","介護予防サービスの実施/短時間のサービス提供あり。土曜日曜サービス実施。
","1",1,"2018-01-04","2018-04-06"
"デイサービスセンターとよさき",0,"10",9010223,"沖縄県","豊見城市","字翁長869番地　",26.1611476,127.6668774,"098-891-6166","098-891-6566","代表取締役：川平：恵次郎","http://www.senior-n.jp/","8:30-17:30","8:30-17:30","8:30-17:30","8:30-17:30","8:30-17:30","8:30-17:30","祝日:8:30-17:30","管理者：伊波　一茂",,"月~金10：00-15：00",0,0,"みやぎ内科・居宅介護支援事業所(同一建物内）
シルバーサービス沖縄(福祉貸与・販売）
有料老人ホーム　たけとみ(20床車で10分）","広々とした空間でゆったりと過ごして頂けます。
リハビリ機器(パワーリハビリ各種・エルゴメーター・レッドコード等）及び物理療法(ウォータベッド・メドマー等）を常備しております。
","定休日：日曜日/12/31~1/3　その他の定休日は台風時(バス・モノレール等の公共交通機関運行停止）
介護予防サービスの実施あり。短時間のサービス提供無し。
柔道整復師在籍。","1",1,"2018-01-04","2018-04-06"
"豊見城偕生園総合ケアセンター",0,"10",9010244,"沖縄県","豊見城市","字宜保148番地仲元ﾏﾝｼｮﾝ101号室",26.1789094,127.6784645,"098-987-9174","098-987-7420","所長：喜屋武　利香","http://www.kaiseikai.org","8:30-17:30","8:30-17:30","8:30-17:30","8:30-17:30","8:30-17:30","8:30-17:30","祝日8:30-17:30 ","喜屋武・柴田",,"指定なし",0,0,"併設：指定居宅介護支援事業所","①機能訓練の充実(ノルディックウォーキング）
②通貨制度の取り組み(稼ぐ→運動への参加、貯める→自分で金銭管理→使用→マッサージ→フリーマーケット、ドリンクバーなど）
③学習療法(レベルに合わせた計算や読み書きを行い、脳の活性化を図る）
","定休日：日曜日/12/31~1/3
介護予防サービスの実施あり(相談）","1",1,"2018-01-04","2018-04-06"
"デイサービスセンター　海凪",0,"10",9010225,"沖縄県","豊見城市","字豊崎1番地の1184",26.1557422,127.6598251,"098-987-0070","098-987-0071",,,,,,,,,,,,,0,0,,,,"1",1,"2018-01-04","2018-02-13"
"デイサービスかがやき",0,"10",9010213,"沖縄県","豊見城市","字高嶺323番地",26.1669125,127.6955981,"098-987-7711","098-850-2348",,,,,,,,,,,,,0,0,,,,"1",1,"2018-01-04","2018-02-13"
"デイサービスセンター 太陽と海",0,"10",9010231,"沖縄県","豊見城市","字我那覇200-4番地",26.1815874,127.6667904,"098-856-5005","098-987-1180","瀬底　清進",,"9:00－16:30","9:00-16:30","9:00-16:30","9:00-16:30","9:00-16:30","9:00-16:30","祝日:9:00-16:30","相談員：瀬底　祥・當山　貴也",,"指定なし",0,0,"住宅型老人ホーム　太陽と海(２F部）","高台に立地し、太陽の日差しが眩しい明るい施設です。
ミニ畑では、種まき、収穫と野菜を持ち帰っています(畑作業は可能な方のみ）","定休日：日曜日/12/31~1/3
介護予防サービスの実施/短時間のサービス提供(9：30-16：00）あり。
male：taiyoutoumi@solid.ocn.ne.jp
","1",1,"2018-01-04","2018-04-06"
"デイサービスセンター 華々",0,"10",9010213,"沖縄県","豊見城市","字高嶺554番1",26.1696653,127.7008086,"098-856-8719","098-987-1244","管理者：嘉手刈　有作",,"8:30-17:30","8:30-17:30","8:30-17:30","8:30-17:30","8:30-17:30","8:30-17:30","祝日8:30-17:30 ","嘉手刈　有作","デイサービス華々","月~土　8：30－17：30",0,0,"サービス付高齢者向け住宅　華々
居宅介護支援事業所　華々
デイサービス　華々2号館","｢笑顔で、ゆんたく、ちゃ‐がんじゅ‐｣をモットーに利用者が心身ともに健康的で生きがいのある人生実現のため、利用者・家族・地域・施設が一体となったサービスを心がけています。","定休日：日曜日/12/31~1/3（自然災害等で休業する事があります）
介護予防サービスの実施あり。短時間のサービス提供無し。
male：day-hanahana@kei.biglobe.ne.jp
","1",1,"2018-01-04","2018-04-06"
"デイサービス ねさぶ",0,"10",9010205,"沖縄県","豊見城市","字根差部588番地3",26.1875739,127.6878696,"098-840-2205","098-840-2204",,,,,,,,,,,,,0,0,,,,"1",1,"2018-01-04","2018-02-13"
"通所介護 デイサービス ゆうらく",0,"10",9010241,"沖縄県","豊見城市","豊見城1007番地の24",26.1892956,127.6815197,"098-850-3978","098-850-3974","平良　寿彦",,"8:30-17:30","8:30-17:30","8:30-17:30","8:30-17:30","8:30-17:30","8:30-17:30","祝日:8:30-17:30","相談員：平田　めぐみ",,"月~土13：00-17：30",0,0,,,"定休日：日曜日
介護予防さービスの実施あり。短時間のサービス提供無し。
柔道整復師士在籍","1",1,"2018-01-04","2018-04-06"
"デイサービス　笑い福い",0,"10",9010213,"沖縄県","豊見城市","高嶺326番地１",26.1675318,127.6906209,"098-840-6594","098-840-6591",,,,,,,,,,,,,0,0,,,,"1",1,"2018-01-04","2018-02-13"
"デイサービスうえた",0,"10",9010243,"沖縄県","豊見城市","字上田１番地１７",26.1757332,127.6803598,"098-856-6800","098-856-6811","吉野　高信","http://www.elifecare.net","8:30-16:00 ","8:30-16:00 ","8:30-16:00 ","8:30-16:00 ","8:30-16:00 ","8:30-16:00 ","祝日:8:30-16:00","生活相談員：古謝・仲座・仲宗根",,"月~土8：00－17：00",0,0,"住宅型有料老人ホーム　うえた2号館
朋友クリニック
介護付き有料老人ホーム　うえた
居宅介護支援事業所　うえた
","ご利用者様の皆様へ｢笑い・喜び・幸せ｣をモットーに趣味・活動・リハビリを通して生きがいづくりを支援しています。
また、地域の子供たちとの交流や書道・紅型・漆喰教室・外出支援など様々なイベントもあり利用者の皆様も喜んでいます。
リハビリでは自立支援・重度化防止を目標とし専門のリハビリ職員(健康運動実践指導者）による個別リハビリや様々なリハビリ機器を揃えています。","定休日：日曜日/12/31~1/2
介護予防サービスの実施/短時間のサービス提供あり。","1",1,"2018-01-04","2018-04-06"
"デイサービスセンターうらら",0,"10",9010201,"沖縄県","豊見城市","真玉橋36番地",26.1933512,127.6963127,"098-996-1731","098-996-1732",,,,,,,,,,,,,0,0,,,,"1",1,"2018-01-04","2018-02-13"
"デイサービスゆず",0,"10",9010235,"沖縄県","豊見城市","字名嘉地283番地",26.1779293,127.6637491,"098-856-5767","098-856-5767","取締役：恩田：眞弓",,"8:30-17:30","8:30-17:30","8:30-17:30","8:30-17:30","8:30-17:30","なし","祝日:8:30-17:30","生活相談員：西銘　大貴",,"月~金9：00-17：00",0,0,"デイサービス　ふたば
有料老人ホーム　どんぐり","施設の周りは、バナナの木や畑などがあり、ゆったりとした時間を過ごせます。
また、リハビリ器具も多数備えており、利用者の状態にあったリハビリを行います。
レク活動も充実しており、いつも笑いが絶えません。","定休日：土曜/日曜日
介護予防サービスの実施あり。短時間のサービス提供無し。","1",1,"2018-01-04","2018-04-06"
